X
0.5120628476142883
0.5159122347831726
0.5188018083572388
0.5210822224617004
0.5055274367332458
0.5020012855529785
0.49868133664131165
0.5238614082336426
0.49364402890205383
0.5183826684951782
0.5056250691413879
0.546463668346405
0.4701896905899048
0.5632737278938293
0.4458693265914917
0.5765419006347656
0.42996135354042053
0.5801812410354614
0.4271661937236786
0.5786420106887817
0.43052536249160767
0.5761927366256714
0.43324607610702515
0.533236026763916
0.48530033230781555
0.5656201243400574
0.46017804741859436
0.5691735148429871
0.44535964727401733
0.5620967149734497
0.4497837424278259
0.587245523929596
0.4342239499092102
0.5118089914321899
0.5157565474510193
0.5185883045196533
0.5210016965866089
0.5055035948753357
0.5019379258155823
0.49857398867607117
0.5238126516342163
0.49305227398872375
0.5179818272590637
0.5052700042724609
0.5464914441108704
0.47025859355926514
0.563429057598114
0.44581303000450134
0.5769286751747131
0.4299613833427429
0.5804637670516968
0.4274060130119324
0.5786839723587036
0.4308176338672638
0.5762030482292175
0.4333769381046295
0.5329896211624146
0.4844633936882019
0.5656032562255859
0.4607466161251068
0.5700446367263794
0.44548499584198
0.5632681250572205
0.4500887989997864
0.5867617726325989
0.4343206286430359
0.5118019580841064
0.5157411694526672
0.5185471177101135
0.5210006237030029
0.5055099725723267
0.5019297003746033
0.49853840470314026
0.5237810611724854
0.49263328313827515
0.5178722739219666
0.505211591720581
0.5464819669723511
0.4702838957309723
0.5635108947753906
0.44581013917922974
0.5770054459571838
0.4299503564834595
0.58048015832901
0.42751723527908325
0.5786821842193604
0.4309293329715729
0.5761933922767639
0.43340128660202026
0.532880961894989
0.4840987026691437
0.565609872341156
0.4611053466796875
0.5707878470420837
0.44551119208335876
0.5642029643058777
0.4501543939113617
0.5867325663566589
0.43439751863479614
0.5117682218551636
0.5157048106193542
0.5184820890426636
0.520984411239624
0.5055035948753357
0.5018752217292786
0.4984542429447174
0.5237491726875305
0.49232062697410583
0.5177612900733948
0.5051314830780029
0.5464736223220825
0.4703060984611511
0.5635941624641418
0.44580528140068054
0.5771889090538025
0.4299462139606476
0.580565869808197
0.4275955557823181
0.5787279009819031
0.4310033917427063
0.5762431621551514
0.43342071771621704
0.5327879190444946
0.48392364382743835
0.5656653046607971
0.4614957571029663
0.5712306499481201
0.44552314281463623
0.5646675825119019
0.4502120316028595
0.5867909789085388
0.43439629673957825
0.5117425322532654
0.5156877040863037
0.5184500813484192
0.5209823250770569
0.5054974555969238
0.5018293857574463
0.49838927388191223
0.5237477421760559
0.49216312170028687
0.5176805853843689
0.5050936937332153
0.5464879870414734
0.4703921675682068
0.5636726021766663
0.4458198547363281
0.57750004529953
0.4299462139606476
0.5807015895843506
0.42768093943595886
0.5787748098373413
0.43110498785972595
0.5763107538223267
0.4334559738636017
0.5327234864234924
0.48382484912872314
0.5657564401626587
0.461730420589447
0.5715326070785522
0.4455239474773407
0.5650531053543091
0.45023128390312195
0.5867782831192017
0.43439310789108276
0.5117413997650146
0.5156775712966919
0.5184025764465332
0.5209524631500244
0.5055055022239685
0.5018227100372314
0.4983746409416199
0.5236815214157104
0.4921092987060547
0.5176330804824829
0.5050925016403198
0.5465057492256165
0.4704364240169525
0.5637559294700623
0.4458028972148895
0.5776349306106567
0.42996060848236084
0.5807825922966003
0.42776310443878174
0.5787956118583679
0.43116581439971924
0.5763384699821472
0.4335081875324249
